time,voltage,current,power,energy,frequency,pf
2025-12-15T07:20:46.661Z,0,0,0,0,0,0
2025-12-15T07:21:46.661Z,0,0,0,0,0,0
2025-12-15T07:22:46.661Z,0,0,0,0,0,0
2025-12-15T07:23:46.661Z,0,0,0,0,0,0
2025-12-15T07:24:46.664Z,0,0,0,0,0,0
2025-12-15T07:25:46.665Z,0,0,0,0,0,0
2025-12-15T07:26:46.666Z,0,0,0,0,0,0
2025-12-15T07:27:46.668Z,0,0,0,0,0,0
2025-12-15T07:28:46.669Z,0,0,0,0,0,0
2025-12-15T07:29:46.670Z,0,0,0,0,0,0
2025-12-15T07:30:46.671Z,0,0,0,0,0,0
2025-12-15T07:31:46.673Z,0,0,0,0,0,0
2025-12-15T07:32:46.676Z,0,0,0,0,0,0
2025-12-15T07:33:46.676Z,0,0,0,0,0,0
2025-12-15T07:34:46.678Z,0,0,0,0,0,0
2025-12-15T07:35:46.679Z,0,0,0,0,0,0
2025-12-15T07:36:46.681Z,0,0,0,0,0,0
2025-12-15T07:37:46.685Z,0,0,0,0,0,0
2025-12-15T07:38:46.686Z,0,0,0,0,0,0
2025-12-15T07:39:46.686Z,0,0,0,0,0,0
2025-12-15T07:40:46.688Z,0,0,0,0,0,0
2025-12-15T07:41:46.690Z,0,0,0,0,0,0
2025-12-15T07:42:46.693Z,0,0,0,0,0,0
2025-12-15T07:43:46.697Z,0,0,0,0,0,0
2025-12-15T07:44:46.699Z,0,0,0,0,0,0
2025-12-15T07:45:46.702Z,0,0,0,0,0,0
2025-12-15T07:46:46.703Z,0,0,0,0,0,0
2025-12-15T07:47:46.704Z,0,0,0,0,0,0
2025-12-15T07:48:46.706Z,0,0,0,0,0,0
2025-12-15T07:49:46.707Z,0,0,0,0,0,0
2025-12-15T08:13:06.414Z,0.10000000000000003,75.13599999999998,960,10000,0,0
2025-12-15T08:14:06.416Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:15:06.417Z,0.09999999999999999,75.13599999999998,960,10000,0,0
2025-12-15T08:16:06.420Z,0.09999999999999999,75.13599999999998,960,10000,0,0
2025-12-15T08:17:31.965Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:18:31.966Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:19:31.966Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:20:31.967Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:21:31.969Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:22:31.970Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:23:32.052Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:24:32.052Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:25:32.054Z,0.10000000000000005,75.13599999999998,960,10000,0,0
2025-12-15T08:26:32.054Z,0.09999999999999999,75.13599999999998,960,10000,0,0
2025-12-15T08:38:36.757Z,0.1,75.13599999999998,960,10000,0.31,0
2025-12-15T08:39:36.759Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T08:40:36.761Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T08:41:36.762Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T08:42:36.763Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:00:36.782Z,0.1,75.13599999999998,960,10000,0.3100000000000001,0
2025-12-15T09:01:36.782Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:02:36.782Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:03:36.784Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:04:36.787Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:05:36.789Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:06:36.790Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:07:36.790Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T09:08:36.792Z,0.10000000000000003,75.13599999999998,960,10000,0.30999999999999983,0
2025-12-15T12:20:43.851Z,0.10000000000000005,75.13599999999998,960,10000,0.30999999999999994,0
2025-12-15T12:21:43.851Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:22:43.853Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:23:43.855Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:24:43.857Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:25:43.858Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:26:43.859Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:27:43.861Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:28:43.862Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:29:43.864Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
2025-12-15T12:30:43.863Z,0.10000000000000005,75.13599999999998,960,10000,0.3099999999999999,0
