time,voltage,current,power,energy,frequency,pf
2025-09-10T02:51:34.964Z,228.84838709677416,0,0.4903225806451613,2546,50,1
2025-09-10T02:52:34.966Z,228.72999999999996,0,0.49000000000000005,2546,50,1
2025-09-10T02:53:34.967Z,228.69666666666663,0,0.49333333333333335,2546,50,1
2025-09-10T02:54:34.968Z,228.69000000000003,0,0.4966666666666667,2546,50,1
2025-09-10T02:55:34.968Z,228.65666666666664,0,0.49333333333333335,2546,50,1
2025-09-10T02:56:34.970Z,228.64333333333337,0,0.4833333333333334,2546,49.940000000000026,1
2025-09-10T02:57:34.973Z,228.5033333333333,0,0.4966666666666667,2546,49.91000000000001,1
2025-09-10T02:58:34.975Z,228.5600000000001,0,0.49000000000000005,2546,49.95333333333333,1
2025-09-10T02:59:34.976Z,228.61666666666667,0,0.4966666666666667,2546,50,1
2025-09-10T03:00:34.976Z,228.67666666666665,0,0.4866666666666667,2546,49.99666666666667,1
2025-09-10T03:01:34.977Z,228.5966666666667,0,0.49000000000000005,2546,49.95333333333335,1
2025-09-10T03:02:34.979Z,228.62000000000003,0,0.4966666666666667,2546,50,1
2025-09-10T03:03:34.981Z,228.74333333333337,0,0.4866666666666667,2546,49.99000000000001,1
2025-09-10T03:04:34.982Z,228.60666666666665,0,0.4866666666666667,2546,49.97,1
2025-09-10T03:05:34.982Z,228.54333333333346,0,0.49000000000000005,2546,49.956666666666685,1
2025-09-10T03:06:34.983Z,228.62666666666667,0,0.5,2546,49.96000000000001,1
2025-09-10T03:07:34.983Z,228.51666666666668,0,0.49333333333333335,2546,49.983333333333334,1
2025-09-10T03:08:34.985Z,228.52333333333345,0,0.5,2546,49.97666666666667,1
2025-09-10T03:09:34.985Z,228.43666666666664,0,0.4866666666666667,2546,49.96666666666667,1
2025-09-10T03:10:34.986Z,228.41666666666663,0,0.5,2546,49.983333333333334,1
2025-09-10T03:11:34.986Z,228.42333333333332,0,0.4966666666666667,2546,49.97666666666668,1
2025-09-10T03:12:34.987Z,228.44333333333333,0,0.5033333333333333,2546,49.959999999999994,1
2025-09-10T03:13:34.988Z,228.42999999999998,0,0.4966666666666667,2546,49.98333333333334,1
2025-09-10T03:14:34.989Z,228.3566666666666,0,0.49000000000000005,2546,50,1
2025-09-10T03:15:34.990Z,228.35000000000008,0,0.49333333333333335,2546,49.97333333333336,1
2025-09-10T03:16:34.992Z,228.33666666666664,0,0.49333333333333335,2546,49.99,1
2025-09-10T03:17:34.993Z,228.32333333333335,0,0.49333333333333335,2546,49.976666666666674,1
2025-09-10T03:18:34.993Z,228.29000000000002,0,0.49333333333333335,2546,49.980000000000004,1
2025-09-10T03:19:34.994Z,228.45000000000007,0,0.4966666666666667,2546,50,1
2025-09-10T03:20:34.994Z,228.46999999999997,0,0.4966666666666667,2546,49.99333333333334,1
2025-09-10T03:21:34.994Z,228.40999999999994,0,0.4966666666666667,2546,49.96333333333333,1
2025-09-10T03:22:34.996Z,228.35999999999996,0,0.4966666666666667,2546,49.99666666666667,1
2025-09-10T03:23:34.997Z,228.37333333333325,0,0.49000000000000005,2546,50,1
2025-09-10T03:24:34.998Z,228.27999999999992,0.0166,1.9600000000000002,2546,49.99,0.8089999999999998
2025-09-10T03:25:34.998Z,228.2233333333333,0.05776666666666668,5.923333333333334,2546,50,0.4503333333333332
2025-09-10T03:26:34.998Z,228.35999999999996,0.056566666666666675,5.790000000000001,2546,50,0.44833333333333314
2025-09-10T03:27:34.999Z,228.3133333333333,0.05583333333333336,5.673333333333332,2546,50,0.44733333333333314
