time,voltage,current,power,energy,frequency,pf,lvl1,lvl2
2025-12-23T04:57:20.378Z,0,0,0,0,0,0,0,0
2025-12-23T04:58:20.379Z,0,0,0,0,0,0,0,0
2025-12-23T04:59:20.380Z,0,0,0,0,0,0,0,0
2025-12-23T05:00:20.379Z,0,0,0,0,0,0,0,0
2025-12-23T05:01:20.380Z,0,0,0,0,0,0,0,0
2025-12-23T05:02:20.381Z,0,0,0,0,0,0,0,0
2025-12-23T05:03:20.388Z,0,0,0,0,0,0,0,0
2025-12-23T05:04:20.388Z,0,0,0,0,0,0,0,0
2025-12-23T05:05:20.389Z,0,0,0,0,0,0,0,0
2025-12-23T05:06:20.390Z,0,0,0,0,0,0,0,0
2025-12-23T05:07:20.391Z,0,0,0,0,0,0,0,0
2025-12-23T05:08:20.392Z,0,0,0,0,0,0,0,0
2025-12-23T05:09:20.394Z,0,0,0,0,0,0,0,0
2025-12-23T05:10:20.393Z,0,0,0,0,0,0,0,0
2025-12-23T05:11:20.394Z,0,0,0,0,0,0,0,0
2025-12-23T05:12:20.396Z,0,0,0,0,0,0,0,0
2025-12-23T05:13:20.397Z,0,0,0,0,0,0,0,0
2025-12-23T05:14:20.397Z,0,0,0,0,0,0,0,0
2025-12-23T05:15:20.402Z,0,0,0,0,0,0,0,0
2025-12-23T05:16:20.401Z,0,0,0,0,0,0,0,0
2025-12-23T05:17:20.403Z,0,0,0,0,0,0,0,0
2025-12-23T05:18:20.402Z,0,0,0,0,0,0,0,0
2025-12-23T05:19:20.404Z,0,0,0,0,0,0,0,0
2025-12-23T05:20:20.405Z,0,0,0,0,0,0,0,0
2025-12-23T05:21:20.406Z,0,0,0,0,0,0,0,0
2025-12-23T05:22:20.406Z,0,0,0,0,0,0,0,0
2025-12-23T05:23:20.407Z,0,0,0,0,0,0,0,0
2025-12-23T05:24:20.405Z,0,0,0,0,0,0,0,0
2025-12-23T05:25:20.406Z,0,0,0,0,0,0,0,0
2025-12-23T05:26:20.407Z,0,0,0,0,0,0,0,0
2025-12-23T05:27:20.408Z,0,0,0,0,0,0,0,0
2025-12-23T05:28:20.409Z,0,0,0,0,0,0,0,0
2025-12-23T05:29:20.408Z,0,0,0,0,0,0,0,0
2025-12-23T05:30:20.410Z,0,0,0,0,0,0,0,0
