time,voltage,current,power,energy,frequency,pf
2025-12-27T05:14:20.933Z,238.35681818181808,0.06854545454545455,6.281818181818184,3855,49.96590909090909,0.38295454545454566
2025-12-27T05:15:20.932Z,238.5615384615383,0.06884615384615382,6.275000000000001,3855,50,0.381346153846154
2025-12-27T05:16:20.933Z,238.67894736842112,0.06818421052631582,6.286842105263163,3855,50,0.3868421052631581
2025-12-27T05:17:20.933Z,238.65510204081625,0.0686938775510204,6.275510204081635,3855,50,0.38204081632653075
2025-12-27T05:18:20.933Z,238.66037735849062,0.06916981132075467,6.279245283018871,3855,50,0.379811320754717
2025-12-27T05:19:20.935Z,238.6571428571427,0.0690178571428571,6.264285714285714,3855,49.98750000000001,0.38
2025-12-27T05:20:20.935Z,238.61929824561403,0.06903508771929821,6.264912280701758,3855,49.96315789473686,0.38035087719298244
2025-12-27T05:21:20.935Z,238.9881355932203,0.0695254237288135,6.281355932203394,3855,49.95423728813561,0.3791525423728813
2025-12-27T05:22:20.936Z,239.08813559322053,0.06905084745762709,6.276271186440683,3855.237288135593,50,0.37999999999999995
2025-12-27T05:23:20.937Z,239.06666666666666,0.06924999999999996,6.283333333333337,3856,50,0.37966666666666654
2025-12-27T05:24:20.937Z,239.29166666666657,0.06931666666666661,6.290000000000006,3856,50,0.37999999999999995
2025-12-27T05:25:20.937Z,239.29999999999995,0.06924444444444443,6.29555555555556,3856,50,0.3802222222222225
2025-12-27T05:26:20.939Z,239.36250000000004,0.06906249999999996,6.283333333333336,3856,50,0.3804166666666669
2025-12-27T05:27:20.941Z,239.26250000000005,0.06879999999999999,6.287500000000002,3856,49.995000000000005,0.3817500000000003
2025-12-27T05:28:20.941Z,239.21081081081084,0.06897297297297295,6.281081081081085,3856,49.94054054054057,0.38027027027027055
2025-12-27T05:29:20.943Z,239.3725490196079,0.06913725490196075,6.296078431372554,3856,49.929411764705904,0.3798039215686277
2025-12-27T05:30:20.944Z,239.38863636363632,0.06890909090909089,6.279545454545457,3856,49.99318181818182,0.38022727272727297
2025-12-27T05:31:20.945Z,239.62325581395348,0.06899999999999996,6.290697674418609,3856.5116279069766,50,0.38000000000000034
2025-12-27T05:32:20.947Z,239.77254901960788,0.06909803921568622,6.298039215686279,3857,50,0.3801960784313727
2025-12-27T05:33:20.946Z,239.74888888888887,0.06913333333333328,6.2933333333333366,3857,50,0.3795555555555558
2025-12-27T05:34:20.949Z,239.43529411764712,0.0691176470588235,6.292156862745102,3857,49.990196078431374,0.3801960784313727
2025-12-27T05:35:20.949Z,238.72884615384615,0.06882692307692306,6.2730769230769265,3857,49.97115384615385,0.3813461538461541
2025-12-27T05:36:20.949Z,239.21333333333342,0.06906666666666665,6.293333333333332,3857,50,0.3806666666666666
2025-12-27T05:37:20.951Z,238.87619047619052,0.06995238095238095,6.27619047619048,3857,49.99761904761905,0.3780952380952384
2025-12-27T05:38:20.953Z,237.973076923077,0.06957692307692304,6.273076923076925,3857,49.994230769230775,0.37903846153846155
2025-12-27T05:39:20.955Z,238.14137931034483,0.06898275862068963,6.263793103448278,3857,49.98620689655172,0.3806896551724138
2025-12-27T05:40:20.956Z,238.71833333333345,0.06888333333333331,6.275000000000005,3857,49.998333333333335,0.3808333333333334
2025-12-27T05:41:20.957Z,238.36379310344836,0.0687758620689655,6.27586206896552,3857.2413793103447,49.998275862068965,0.3806896551724138
2025-12-27T05:42:20.957Z,238.3666666666665,0.06909999999999995,6.266666666666669,3858,49.97666666666669,0.37966666666666665
2025-12-27T05:43:20.958Z,238.76440677966096,0.06940677966101695,6.2779661016949175,3858,49.9813559322034,0.3796610169491525
2025-12-27T05:44:20.958Z,238.46034482758625,0.06944827586206889,6.274137931034486,3858,49.977586206896575,0.3796551724137931
2025-12-27T05:45:20.958Z,238.71555555555554,0.06944444444444442,6.284444444444448,3858,49.917777777777815,0.3797777777777781
2025-12-27T05:46:20.958Z,237.9844444444446,0.06948888888888885,6.255555555555556,3858,50,0.37911111111111123
2025-12-27T05:47:20.959Z,238.34067796610165,0.06962711864406773,6.272881355932207,3858,50,0.3786440677966101
