time,temperature, vibrationX, vibrationY, vibrationZ
2025-12-15T07:20:46.664Z,1.0792307692307692,442,134.3846153846154,433.6923076923077
2025-12-15T07:21:46.661Z,0,442,89.73333333333333,260.06666666666666
2025-12-15T07:22:46.661Z,0,442,86.5,223.16666666666666
2025-12-15T07:23:46.663Z,0,442,180.93333333333334,389.5
2025-12-15T07:24:46.665Z,0,442,231.26666666666668,619.0666666666667
2025-12-15T07:25:46.666Z,0,442,996.5666666666667,611.9
2025-12-15T07:26:46.667Z,0,442,1280.5333333333333,553.5
2025-12-15T07:27:46.669Z,0,442,1375.5333333333333,712.4333333333333
2025-12-15T07:28:46.670Z,0,187.44827586206895,481.55172413793105,325.6551724137931
2025-12-15T07:29:46.671Z,0,217.96666666666667,373.1333333333333,582.1333333333333
2025-12-15T07:30:46.672Z,0,364.1333333333333,627.9333333333333,738.4
2025-12-15T07:31:46.676Z,0,157.7,479.03333333333336,422.8333333333333
2025-12-15T07:32:46.677Z,0,289.6333333333333,980.1,465.03333333333336
2025-12-15T07:33:46.677Z,0,313.3,632.2333333333333,663.8666666666667
2025-12-15T07:34:46.679Z,0,674.6,459.46666666666664,608.1333333333333
2025-12-15T07:35:46.680Z,0,190.06666666666666,206.93333333333334,233.5
2025-12-15T07:36:46.682Z,0,168.5,370.3333333333333,257.46666666666664
2025-12-15T07:37:46.686Z,0,645.9,1911.2333333333333,1192.2333333333333
2025-12-15T07:38:46.688Z,0,278.6,314.8,519.5333333333333
2025-12-15T07:39:46.687Z,0,82.43333333333334,68.26666666666667,109.13333333333334
2025-12-15T07:40:46.689Z,0,120.96666666666667,165.4,234.23333333333332
2025-12-15T07:41:46.691Z,0,161.36666666666667,227.4,268.53333333333336
2025-12-15T07:42:46.694Z,0,212.33333333333334,235.66666666666666,272.76666666666665
2025-12-15T07:43:46.698Z,0,78.3,203.8,211.5
2025-12-15T07:44:46.700Z,0,78.2,202.96666666666667,223.93333333333334
2025-12-15T07:45:46.702Z,0,79.5,206.73333333333332,218.3
2025-12-15T07:46:46.704Z,0,79.9,208.16666666666666,235.1
2025-12-15T07:47:46.705Z,0,232.73333333333332,243.9,253.63333333333333
2025-12-15T07:48:46.706Z,0,182.53333333333333,289.9,502.3666666666667
2025-12-15T07:49:46.708Z,0,272.2,373.28,606.88
2025-12-15T08:13:06.416Z,28.200000000000003,187.28,151,218.28
2025-12-15T08:14:06.417Z,28.20000000000001,147.33333333333334,221.9,589.7333333333333
2025-12-15T08:15:06.418Z,28.199999999999992,166.27272727272728,159.36363636363637,136.0909090909091
2025-12-15T08:16:06.421Z,28.199999999999996,251.25,128.625,206.375
2025-12-15T08:17:31.967Z,28.200000000000014,65.64516129032258,63.83870967741935,119.38709677419355
2025-12-15T08:18:31.967Z,28.20000000000001,44.56666666666667,51.03333333333333,97.7
2025-12-15T08:19:31.967Z,28.20000000000001,43.13333333333333,45.833333333333336,69.36666666666666
2025-12-15T08:20:31.968Z,28.20000000000001,197.1,220.03333333333333,316.23333333333335
2025-12-15T08:21:31.969Z,28.20000000000001,927.2333333333333,1092.2,867.0333333333333
2025-12-15T08:22:31.971Z,28.20000000000001,508.5,844,541.8666666666667
2025-12-15T08:23:32.052Z,28.20000000000001,420,711.7,570.6333333333333
2025-12-15T08:24:32.053Z,28.20000000000001,496.03333333333336,732.3333333333334,617.6333333333333
2025-12-15T08:25:32.055Z,28.20000000000001,509.93333333333334,759.3333333333334,513.4
2025-12-15T08:26:32.055Z,28.199999999999996,501,674.7777777777778,790.3333333333334
2025-12-15T08:38:36.759Z,28.199999999999992,208.64285714285714,611.7857142857143,234.57142857142858
2025-12-15T08:39:36.760Z,28.20000000000001,152.23333333333332,100.26666666666667,274.43333333333334
2025-12-15T08:40:36.762Z,28.20000000000001,111.3,223.43333333333334,173.96666666666667
2025-12-15T08:41:36.763Z,28.20000000000001,295.1666666666667,754.5,297.3666666666667
2025-12-15T08:42:36.764Z,28.20000000000001,597.2666666666667,1589.8333333333333,769.0333333333333
2025-12-15T09:00:36.784Z,28.20000000000002,207.95454545454547,237.72727272727272,435.25
2025-12-15T09:01:36.783Z,28.20000000000001,94.9,98.53333333333333,132.4
2025-12-15T09:02:36.783Z,28.20000000000001,491.8,713.2666666666667,1257.1666666666667
2025-12-15T09:03:36.785Z,28.20000000000001,254.2,391.46666666666664,326.26666666666665
2025-12-15T09:04:36.788Z,28.20000000000001,439.3333333333333,1308.5666666666666,646.9
2025-12-15T09:05:36.789Z,28.20000000000001,429,594.8,746.4666666666667
2025-12-15T09:06:36.791Z,28.20000000000001,52.93333333333333,55.233333333333334,84.66666666666667
2025-12-15T09:07:36.792Z,28.20000000000001,38.03333333333333,48.63333333333333,57.46666666666667
2025-12-15T09:08:36.792Z,28.2,232.08695652173913,349.69565217391306,226.95652173913044
2025-12-15T12:20:43.852Z,3264.71515151515,186.3939393939394,143.0909090909091,322.90909090909093
2025-12-15T12:21:43.852Z,3365.833333333331,748.3,605.0666666666667,1060.4666666666667
2025-12-15T12:22:43.854Z,3361.1333333333314,320.03333333333336,296.2,588.2
2025-12-15T12:23:43.856Z,3356.466666666665,183.33333333333334,113.06666666666666,163.73333333333332
2025-12-15T12:24:43.858Z,3350.299999999998,37.86666666666667,45.7,61.06666666666667
2025-12-15T12:25:43.860Z,3347.8666666666645,44.96666666666667,48.333333333333336,70.13333333333334
2025-12-15T12:26:43.861Z,3348.2666666666646,70.46666666666667,163.66666666666666,162
2025-12-15T12:27:43.862Z,3340.499999999998,401.03333333333336,738.5666666666667,381.1333333333333
2025-12-15T12:28:43.863Z,3338.5333333333315,84.13333333333334,396.96666666666664,217.2
2025-12-15T12:29:43.865Z,3339.7666666666646,1673.9666666666667,2267.7,1331.1666666666667
2025-12-15T12:30:43.864Z,3351.6333333333314,82.13333333333334,108,126.46666666666667
