time,voltage,current,power,energy,frequency,pf,lvl1,lvl2
2025-09-04T08:33:03.877Z,0,0,0,0,0,0,0,0
2025-09-04T08:34:03.877Z,0,0,0,0,0,0,0,0
2025-09-04T08:35:03.877Z,0,0,0,0,0,0,0,0
2025-09-04T08:36:03.877Z,0,0,0,0,0,0,0,0
2025-09-04T08:37:03.878Z,0,0,0,0,0,0,0,0
2025-09-04T08:44:54.829Z,0,0,0,0,0,0,0,0
2025-09-04T08:45:54.829Z,0,0,0,0,0,0,0.26666666666666666,0
2025-09-04T08:46:54.830Z,0,0,0,0,0,0,0.4,0
2025-09-04T08:57:17.972Z,0,0,0,0,0,0,0.3333333333333333,0
2025-09-04T08:58:17.974Z,0,0,0,0,0,0,0.2,0
2025-09-04T08:59:17.975Z,0,0,0,0,0,0,0,0
2025-09-04T09:00:17.975Z,0,0,0,0,0,0,0,0
2025-09-04T09:01:17.975Z,0,0,0,0,0,0,0,0
2025-09-04T09:02:17.975Z,0,0,0,0,0,0,0,0
2025-09-04T09:03:17.976Z,0,0,0,0,0,0,0,0
2025-09-04T09:04:17.976Z,0,0,0,0,0,0,0,0
2025-09-04T09:05:17.976Z,0,0,0,0,0,0,0,0
2025-09-04T09:24:11.335Z,0,0,0,0,0,0,0,0
2025-09-04T10:07:26.631Z,0,0,0,0,0,0,0,0
2025-09-04T10:51:27.000Z,215,18,3870,110,50,93,2,2
2025-09-04T10:52:27.000Z,215,18,3870,110,50,93,2,2
2025-09-04T10:54:27.000Z,215,18,3870,110,50,93,2,2
2025-09-04T10:58:27.003Z,215,18,3870,110,50,93,2,2
2025-09-04T11:01:27.138Z,215,18,3870,110,50,93,2,2
2025-09-04T11:02:27.130Z,215,18,3870,110,50,93,2,2
2025-09-04T11:03:27.130Z,215,18,3870,110,50,93,2,2
2025-09-04T11:04:27.130Z,215,18,3870,110,50,93,2,2
2025-09-04T11:06:27.131Z,215,18,3870,110,50,93,2,2
2025-09-04T11:07:27.132Z,215,18,3870,110,50,93,2,2
2025-09-04T11:08:27.137Z,215,18,3870,110,50,93,2,2
2025-09-04T11:10:22.468Z,143.33333333333334,12,2580,73.33333333333333,33.333333333333336,62,1.3333333333333333,1.3333333333333333
2025-09-04T11:12:22.468Z,215,18,3870,110,50,93,2,2
2025-09-04T11:14:22.469Z,215,18,3870,110,50,93,2,2
2025-09-04T11:19:22.472Z,215,18,3870,110,50,93,2,2
2025-09-04T11:37:22.488Z,215,18,3870,110,50,93,2,2
2025-09-04T11:39:22.491Z,215,18,3870,110,50,93,2,2
2025-09-04T11:40:22.491Z,214.33333333333334,18,3860,121.66666666666667,50,92,1,1
2025-09-04T11:41:22.492Z,218,19,4140,125,50,92,0,1
2025-09-04T11:42:22.492Z,214.33333333333334,18,3860,121.66666666666667,50,92,1,1
2025-09-04T11:43:22.494Z,215.8,18.4,3972,123,50,92,0.6,1
