time,voltage,current,power,energy,frequency,pf,lvl1,lvl2
2025-09-09T05:24:23.279Z,232.2064516129032,0.031935483870967764,2.2483870967741932,1,50,0.3029032258064516,0,0
2025-09-09T05:25:23.278Z,232.32000000000005,0.049999999999999996,3.6999999999999984,1,50,0.3173333333333334,0,0
2025-09-09T05:26:23.279Z,232.17999999999998,0.05493333333333333,4.069999999999999,1,50,0.31700000000000006,0.06666666666666667,0.1
2025-09-09T05:27:23.280Z,232.35,0.05426666666666669,4.039999999999998,1,50,0.3213333333333334,0.03333333333333333,0
2025-09-09T05:28:23.281Z,232.21333333333328,0.04936666666666668,3.616666666666666,1.9,50,0.31500000000000006,0.1,0
2025-09-09T05:29:23.281Z,232.16666666666669,0.048133333333333354,3.5366666666666657,2,50,0.314,0,0
2025-09-09T05:30:23.281Z,232.12666666666675,0.05240000000000002,3.8866666666666663,2,50,0.31933333333333347,0,0
2025-09-09T05:31:23.281Z,232.17666666666668,0.05250000000000002,3.8833333333333333,2,50,0.31900000000000006,0,0
2025-09-09T05:32:23.282Z,232.16333333333327,0.05143333333333336,3.7900000000000014,2,50,0.31833333333333347,0,0
2025-09-09T05:33:23.282Z,232.1500000000001,0.05353333333333334,3.976666666666667,2,50,0.3223333333333334,0,0.03333333333333333
2025-09-09T05:34:23.282Z,232.08,0.05353333333333334,3.97,2,49.98000000000001,0.3213333333333334,0,0
2025-09-09T05:35:23.283Z,232.04333333333344,0.05326666666666668,3.9700000000000006,2,49.93000000000002,0.3243333333333334,0,0
2025-09-09T05:36:23.285Z,232.07666666666674,0.053266666666666664,3.976666666666667,2,49.946666666666665,0.32500000000000007,0,0
2025-09-09T05:37:23.285Z,232.17666666666662,0.05333333333333333,3.966666666666667,2,50,0.32333333333333336,0,0
2025-09-09T05:38:23.285Z,232.16666666666663,0.056466666666666686,4.213333333333334,2,50,0.32133333333333336,0,0
2025-09-09T05:39:23.286Z,232.16,0.05380000000000002,3.9999999999999996,2,50,0.31833333333333336,0,0
2025-09-09T05:40:23.298Z,232.16666666666657,0.039266666666666686,2.81,2,50,0.3093333333333333,0,0
2025-09-09T05:41:23.299Z,232.22666666666663,0.04180000000000002,3.0066666666666664,2,50,0.31133333333333335,0,0
2025-09-09T05:42:23.299Z,232.1833333333333,0.04180000000000002,3.01,2,50,0.31299999999999994,0,0
2025-09-09T05:43:23.301Z,232.16333333333336,0.04196666666666669,3.01,2,50,0.3113333333333333,0,0
2025-09-09T05:44:23.301Z,232.13000000000002,0.042033333333333346,3,2,50,0.3096666666666666,0,0
2025-09-09T05:45:23.303Z,232.12666666666672,0.042000000000000016,3.006666666666667,2,50,0.3106666666666666,0,0
2025-09-09T05:46:23.302Z,232.07333333333335,0.04196666666666668,3,2.533333333333333,50,0.3103333333333333,0,0
2025-09-09T05:47:23.303Z,232.17666666666665,0.04180000000000001,3.006666666666667,3,50,0.3116666666666666,0,0
2025-09-09T05:48:23.304Z,232.19333333333327,0.0416,3.003333333333333,3,50,0.3136666666666666,0,0
2025-09-09T05:49:23.304Z,232.20666666666665,0.041166666666666664,3.006666666666667,3,50,0.3170000000000001,0,0
2025-09-09T05:50:23.305Z,232.29000000000008,0.041066666666666675,3,3,50,0.3113333333333333,0,0
